iern,school_id,linear_distance_km
2026-05759,110974,337.56182
2026-00482,134982,17.810609
2026-41480,137125,40.522506
2026-38258,123990,28.041617
2026-01820,305219,35.062166
2026-22945,111642,8.056381
2026-29863,117152,150.539718
2026-09477,101643,23.167567
2026-40477,501250,26.839003
2026-01142,135533,10.808814
2026-07747,320808,15.455646
2026-36205,122100,27.794472
2026-33368,120746,3.630268
2026-36535,313518,51.668302
2026-38018,303631,35.194954
2026-02124,136373,23.018047
2026-18607,108823,80.10178
2026-19467,109498,29.498794
2026-02004,221010,53.029634
2026-31263,118281,35.724461
2026-10389,101183,3.154405
2026-09916,101997,21.476449
2026-11145,102986,30.387647
2026-11316,102527,29.48198
2026-25516,502756,26.824065
2026-20208,307909,2.754128
2026-11330,103003,41.137998
2026-10134,102180,2.985889
2026-31061,118120,70.350888
2026-41539,301585,739.788349
2026-04632,110037,28.359756
2026-14728,105856,35.373664
2026-14269,105413,27.001643
2026-09364,101571,32.693542
2026-40093,127280,21.018612
2026-24348,112772,10.960764
2026-44252,129862,55.7458
2026-28975,116367,30.969217
2026-09764,101873,10.05822
2026-11134,102975,30.969056
2026-25346,113572,75.683402
2026-44657,137119,20.486725
2026-12250,502334,14.060771
2026-37263,122885,44.023778
2026-31393,500209,51.712239
2026-20364,124277,88.114298
2026-34082,303290,75.446541
2026-07344,136759,4.307389
2026-01306,135663,49.936417
2026-23572,112178,20.725701
2026-14858,105961,17.005681
2026-01227,135591,33.946262
2026-18844,109010,53.30452
2026-03010,131785,5.617198
2026-38951,126265,56.434518
2026-29346,116661,23.455593
2026-41657,304199,28.540635
2026-14446,306803,39.671827
2026-36651,122595,24.320123
2026-43023,129703,1.83939
2026-05510,110697,28.537076
2026-06496,111361,38.091155
2026-19569,109624,10.335185
2026-04263,132511,3.380634
2026-40411,127614,41.59628
2026-10077,102124,17.366814
2026-11873,103643,29.327188
2026-09110,101365,50.208983
2026-14540,105672,45.847723
2026-12503,104086,19.23698
2026-00493,134997,7.265353
2026-12374,104140,27.90033
2026-19662,109680,5.5152
2026-20723,124548,13.089978
2026-43699,129926,37.659261
2026-42782,129542,23.429306
2026-41079,203001,34.83742
2026-38245,123897,26.178861
2026-06358,111251,192.405179
2026-25923,114051,37.127536
2026-11164,300432,31.07119
2026-40824,127948,17.941784
2026-01350,135691,19.7494
2026-06587,301776,28.562793
2026-39806,304011,9.275223
2026-14138,105291,28.521008
2026-32330,119218,37.589227
2026-42527,306223,52.464488
2026-14575,105742,45.183704
2026-44670,130611,23.040201
2026-07667,150002,31.690455
2026-13678,104953,36.734176
2026-02019,136319,15.171765
2026-40083,501946,14.684227
2026-16872,107262,13.347242
2026-13546,306724,8.478872
2026-03053,132050,4.439224
2026-22545,126035,9.915659
2026-26999,114821,22.076184
2026-04574,301548,2.725376
2026-14266,105410,26.315732
2026-21275,125000,5.78353
2026-07319,305416,3.279595
2026-21346,125050,37.1142
2026-08169,100506,11.102524
2026-37965,123722,38.787645
2026-41910,204505,86.069389
2026-21282,125007,7.899148
2026-12534,104126,38.263194
2026-09172,101408,50.737764
2026-19496,109549,8.413158
2026-13310,502393,15.013586
2026-10218,102233,4.154056
2026-33731,312949,62.5502
2026-42511,129288,57.246047
2026-39900,127148,11.656453
2026-20548,124419,105.595912
2026-17413,301137,20.084539
2026-43181,129793,10.335926
2026-12959,103420,0.893763
2026-16862,107255,27.711275
2026-12549,103907,26.091535
2026-25586,113835,65.669013
2026-42579,129337,29.801152
2026-35892,121860,40.19685
2026-09502,101663,23.886797
2026-15694,502347,21.972524
2026-02683,131854,15.732376
2026-17578,107858,12.594792
2026-09187,101420,14.829812
2026-04729,110114,87.320293
2026-14642,159031,14.762124
2026-09976,501950,14.277353
2026-33000,119780,58.406036
2026-19956,109359,11.815427
2026-38954,126268,50.498003
2026-40600,127837,8.668937
2026-00151,134538,640.545042
2026-08409,100710,23.818669
2026-20683,124516,33.408889
2026-00006,134301,7.007211
2026-09493,101654,15.544843
2026-01438,135772,46.896658
2026-23050,111730,14.525076
2026-04071,322502,7.630837
2026-05116,110406,83.039852
2026-33465,302876,1.853047
2026-37143,122783,17.677723
2026-34468,305759,6.716803
2026-15678,106603,11.928536
2026-01840,220511,18.428615
2026-10743,102596,68.4901
2026-33713,120046,71.716458
2026-45080,130820,27.565689
2026-07583,501954,1.480631
2026-09326,101540,25.948404
2026-08440,100740,7.18883
2026-15854,301008,12.154409
2026-09206,101437,14.312858
2026-01256,135615,4.723823
2026-43789,130008,29.851083
2026-01045,135437,20.93372
2026-25903,502339,28.893814
2026-08611,100906,32.451298
2026-12563,103934,17.236882
2026-12210,103915,26.392436
2026-29615,116877,67.97611
2026-09586,101729,19.541065
2026-12927,306124,2.374646
2026-45834,306468,22.239172
2026-09728,101845,23.371545
2026-42770,502024,15.856778
2026-06860,136437,2.798769
2026-16966,107341,12.433478
2026-16825,107212,24.000732
2026-10701,102546,84.599431
2026-16777,107908,2.462195
2026-43573,129063,117.524724
2026-12363,104111,20.85266
2026-03091,304758,6.963226
2026-07389,136781,1.665794
2026-22560,500243,1.9252
2026-13477,502061,19.102385
2026-40721,341230,36.424327
2026-43786,130005,31.358892
2026-04417,109879,8.141554
2026-24299,112733,49.77698
2026-32608,119458,90.039242
2026-17184,307723,54.295117
2026-37925,123691,23.996864
2026-43625,129825,69.448415
2026-13123,104432,71.709321
2026-12862,103237,5.104972
2026-18371,108621,21.66131
2026-38001,123758,39.699929
2026-07358,136761,1.513389
2026-37561,313727,52.781346
2026-20841,124651,37.266621
2026-25675,113926,110.366125
2026-36245,122200,13.262314
2026-20583,124445,72.88019
2026-35649,121656,15.316998
2026-02090,319213,16.614627
2026-10078,102125,17.949304
2026-00689,135089,31.326432
2026-24956,113225,30.039223
2026-19495,109548,4.51066
2026-28103,115782,50.811342
2026-43869,305860,19.297711
2026-34869,120932,71.201334
2026-05553,309101,7.228268
2026-43641,316543,69.357429
2026-11618,103346,13.619732
2026-21812,125429,27.336527
2026-28910,116315,20.954114
2026-11897,103664,79.699403
2026-12043,103783,45.295105
2026-14593,105755,34.081618
2026-01871,136194,23.459624
2026-44079,502903,21.971317
2026-02324,131443,28.645064
2026-17511,107516,67.319827
2026-11423,103097,33.657542
2026-43660,129866,50.515876
2026-42674,129465,30.276382
2026-35787,121771,13.731797
2026-43425,205028,23.060498
2026-39202,126510,13.414903
2026-14434,105589,26.819052
2026-35009,121043,28.726054
2026-36255,122210,16.618911
2026-23040,301851,14.555387
2026-10281,300407,2.884799
2026-02043,136339,16.040157
2026-02834,212017,66.34648
2026-16816,107203,24.8135
2026-08574,500350,17.178811
2026-33599,119112,8.138658
2026-01192,305146,27.668273
2026-12418,502221,5.912397
2026-13693,300759,36.80207
2026-30048,117297,28.784907
2026-14405,105531,18.593977
2026-38223,123970,12.817249
2026-14131,105284,23.452528
2026-37786,123573,22.805764
2026-18487,503040,99.094223
2026-34747,120826,16.858868
2026-33914,303251,44.155213
2026-08450,100746,69.437197
2026-12380,300639,13.919574
2026-18124,108394,13.540843
2026-41647,128453,26.247234
2026-17217,107567,29.918511
2026-13405,104673,9.480517
2026-25492,302146,14.536876
2026-43644,129838,87.730406
2026-06929,136484,2.754904
2026-07363,136772,2.809274
2026-32575,119431,101.271393
2026-23022,111707,16.506518
2026-22204,125742,54.669264
2026-20218,108236,2.432772
2026-01162,135531,19.668867
2026-38517,124190,11.800983
2026-35038,121071,83.88224
2026-00873,135323,57.492424
2026-05199,110457,60.187807
2026-21338,125042,37.673126
2026-08428,100728,10.842074
2026-04284,131614,13.613996
2026-04011,501272,29.717387
2026-24589,112947,62.123054
2026-01262,135621,11.104149
2026-12357,104106,30.431245
2026-42818,129565,22.837586
2026-30010,117271,57.628026
2026-36408,303455,49.327317
2026-10998,102858,121.206253
2026-42195,128940,24.094314
2026-08217,100550,21.268472
2026-21162,124916,46.734596
2026-13127,104436,63.565272
2026-22286,303868,26.947164
2026-10731,102587,180.108345
2026-10544,102361,27.013519
2026-26762,113716,7.25281
2026-05791,301697,306.461275
2026-20116,107877,3.377882
2026-19148,308012,38.823828
2026-01271,135630,6.795106
2026-06897,136463,2.150336
2026-19363,109528,1.755064
2026-01482,135813,14.492138
2026-25625,113871,19.013067
2026-40313,127550,23.15477
2026-22578,303897,5.032645
2026-41669,501778,32.908392
2026-13401,104668,8.022252
2026-17756,108092,15.704091
2026-03425,132345,30.599415
2026-33647,187032,8.547409
2026-02119,136357,24.880354
2026-20408,314124,125.95792
2026-41682,128471,14.135305
2026-07222,500331,2.67162
2026-08430,100730,8.165718
2026-16379,500145,1.479242
2026-37167,122803,9.394706
2026-42037,204515,79.437556
2026-16017,301021,25.067149
2026-19907,109342,3.088395
2026-34855,191501,67.716848
2026-12184,103000,32.326433
2026-44595,130429,9.5638
2026-07480,305566,2.691339
2026-15359,106341,29.07155
2026-10644,102467,80.710466
2026-23238,111929,29.058034
2026-18430,301392,76.342187
2026-23123,111796,46.770767
2026-09888,101974,17.390738
2026-00032,305030,1.386166
2026-29893,302589,87.887931
2026-36298,122255,41.644445
2026-43735,129969,56.007688
2026-18907,109070,52.1431
2026-37893,123661,29.924153
2026-40911,127987,21.411801
2026-36624,313516,71.100116
2026-04274,304724,8.172707
2026-16259,301050,2.483915
2026-06836,136421,4.51821
2026-34315,321903,10.406255
2026-08953,101233,48.182477
2026-20414,124310,129.068551
2026-00946,135367,9.971745
2026-23665,112252,18.285362
2026-08218,100551,24.036222
2026-43218,316404,10.998477
2026-00819,137264,61.798
2026-39719,126983,46.573354
2026-13004,103438,7.109283
2026-16329,107165,4.194735
2026-35982,306180,44.17617
2026-10214,102229,5.553305
2026-08365,100673,62.117596
2026-35438,121468,22.834002
2026-37432,123134,23.028377
2026-29379,116694,83.683594
2026-18845,109011,52.289139
2026-10763,102611,125.968111
2026-27241,115019,158.770012
2026-00812,135270,56.991239
2026-44647,500293,9.660744
2026-22213,303851,59.623311
2026-02679,131847,13.914495
2026-26585,114568,14.520308
2026-18019,108322,16.643376
2026-14224,306809,46.067529
2026-11649,103457,69.467413
2026-16460,106706,8.847154
2026-09573,300322,9.8718
2026-08268,501745,44.723857
2026-05951,111248,208.712708
2026-13456,104570,23.578322
2026-29268,116600,24.325224
2026-13586,104817,9.566238
2026-31987,118895,91.071166
2026-22188,303849,9.583267
2026-18412,108658,79.690514
2026-10526,102344,97.139491
2026-22411,196517,48.764816
2026-28224,115878,12.771483
2026-00820,219007,53.635602
2026-06347,301731,133.52454
2026-31030,118092,26.12138
2026-29270,116602,25.157942
2026-41355,126839,8.137261
2026-00674,135061,24.238825
2026-11241,155031,60.213076
2026-11202,502837,18.217135
2026-10764,102612,119.430024
2026-39683,501399,20.42459
2026-36363,303479,18.923398
2026-10116,102163,3.390485
2026-31221,118247,50.848503
2026-16672,104930,2.894511
2026-24516,112907,28.844043
2026-30690,302595,9.709536
2026-13952,158535,16.016346
2026-16466,106712,7.450921
2026-30576,306357,10.01541
2026-01100,135489,45.950647
2026-30304,117538,4.47244
2026-08023,100360,41.009693
2026-28535,116004,34.973012
2026-44125,305859,57.76509
2026-06692,137318,33.845365
2026-21745,125378,18.175796
2026-07598,136904,0.813143
2026-13350,502790,18.146924
2026-06785,111580,2.680898
2026-40642,201508,20.374583
2026-17000,107372,31.431255
2026-24845,113136,26.729052
2026-11896,103663,75.190466
2026-26268,302246,49.368131
2026-01538,135861,4.003635
2026-27314,115082,12.848058
2026-07113,136599,1.722108
2026-14431,105585,26.627032
2026-03592,132474,20.135461
2026-32142,119023,24.718242
2026-42505,129284,34.891988
2026-06814,136862,1.623951
2026-15079,106193,6.849817
2026-07712,100101,27.940748
2026-14314,105457,40.488761
2026-39997,315102,41.304775
2026-00546,305081,8.019253
2026-05347,170019,53.36725
2026-36114,313403,27.806508
2026-45317,131078,53.579128
2026-07070,136532,8.409208
2026-30350,117571,13.047226
2026-29279,116608,15.063971
2026-28563,116026,43.004911
2026-13723,104980,16.253109
2026-09130,500611,44.912172
2026-31365,118365,50.112911
2026-20532,124400,27.918275
2026-38399,124091,24.379798
2026-16258,162004,0.493891
2026-15243,106135,20.934257
2026-15591,106526,31.975524
2026-16847,107239,42.778771
2026-15807,106790,14.281596
2026-17711,103570,10.905386
2026-07499,136834,1.523492
2026-17290,107642,14.318097
2026-20261,307801,11.307704
2026-09244,101471,38.613503
2026-02720,131913,49.79659
2026-31033,118095,21.690569
2026-26523,114521,13.134447
2026-11304,500064,204.938687
2026-37586,123351,56.868163
2026-14346,105479,27.758253
2026-19777,301503,9.211915
2026-14209,105371,47.716386
2026-11860,103634,28.041963
2026-29628,116886,75.182175
2026-14109,105262,25.083484
2026-15491,106442,15.840312
2026-18118,342345,4.748592
2026-20141,107970,2.735605
2026-27496,115246,19.996294
2026-13172,104467,10.393173
2026-09602,300281,17.471782
2026-40920,502006,11.762052
2026-11868,306135,33.14397
2026-37390,123005,44.831795
2026-27260,115035,74.436072
2026-33216,303191,14.401302
2026-15698,106618,35.251854
2026-05216,110468,100.552235
2026-00413,134612,68.306894
2026-05865,111118,61.032247
2026-29048,116432,39.70483
2026-11505,306167,26.871946
2026-12376,104142,22.836897
2026-25725,113972,28.058901
2026-33138,119865,6.63891
2026-14604,137120,35.083539
2026-22569,126012,7.458911
2026-09454,101626,23.249602
2026-25672,113920,107.629524
2026-03572,132568,26.885501
2026-02055,136347,9.219766
2026-43793,304445,25.690939
2026-34413,303281,3.52599
2026-26079,114181,53.618424
2026-38330,124089,14.186578
2026-10416,100793,2.366381
2026-16422,105334,0.115521
2026-33474,119790,2.053895
2026-44050,130234,34.679423
2026-01533,135858,16.404289
2026-00751,135202,18.722537
2026-19015,109156,120.114253
2026-19532,109588,5.056588
2026-40907,127974,15.340343
2026-04105,322508,1.99216
2026-32643,303118,16.151315
2026-16767,306705,1.245371
2026-18893,301313,50.809958
2026-14143,105296,23.950253
2026-41906,137012,88.700149
2026-31174,500212,10.964851
2026-28108,115787,54.576381
2026-40327,127560,25.49349
2026-06764,111562,1.896334
2026-29391,116701,43.760244
2026-18661,108863,20.617406
2026-02412,317314,11.799677
2026-38316,124122,11.70323
2026-24796,173517,24.517306
2026-06871,305296,3.999596
2026-34741,120819,13.331118
2026-17605,107929,16.113704
2026-25274,113500,55.026834
2026-16295,107148,8.345648
2026-17418,107807,22.420087
2026-31203,118230,54.735907
2026-44891,130755,16.26723
2026-04702,169501,85.171678
2026-20955,124751,14.682486
2026-35978,121933,44.609967
2026-34721,120800,17.268404
2026-19161,109301,38.720068
2026-31274,118290,61.395289
2026-20716,124545,27.173905
2026-14229,105379,18.070212
2026-28205,115860,2.784328
2026-43952,130125,18.554242
2026-06446,111319,34.523376
2026-41829,128584,65.540578
2026-02248,136110,10.593647
2026-21187,306082,40.377785
2026-03880,304908,24.254171
2026-33821,137251,86.090126
2026-23121,111794,41.010842
2026-16390,107200,4.985722
2026-05649,110849,127.24565
2026-16116,160516,58.479827
2026-00926,135357,11.524614
2026-27111,114910,15.427052
2026-02574,131726,40.964922
2026-05729,110936,329.867396
2026-42803,129552,13.554722
2026-40141,127339,29.480948
2026-28059,115741,26.865374
2026-05245,110486,21.714309
2026-06222,110834,188.457883
2026-07361,136764,2.657155
2026-04725,110110,85.513838
2026-17559,107845,17.36175
2026-14126,105279,26.58269
2026-14025,105200,32.626641
2026-31375,118375,49.858903
2026-20274,107967,8.575776
2026-28791,116227,109.648814
2026-05485,110677,38.703039
2026-34435,234002,8.771869
2026-01028,219534,46.332088
2026-06060,111209,182.869564
2026-25659,113901,27.375149
2026-08531,100839,26.297655
2026-20049,108472,3.310529
2026-33295,120005,3.252337
2026-39585,199542,70.206545
2026-39624,126896,10.15001
2026-05157,170038,108.519253
2026-11710,300561,28.12948
2026-01702,135987,33.417042
2026-16679,137210,2.608841
2026-28859,116273,34.633769
2026-27908,115608,28.60102
2026-32542,119405,104.015249
2026-09724,101841,24.797652
2026-06699,111506,14.607379
2026-14246,105403,15.075562
2026-00573,135132,22.373852
2026-35032,121065,85.190733
2026-38297,124054,26.198464
2026-24650,112994,17.120719
2026-19536,109595,4.947119
2026-42198,128943,30.992856
2026-05287,110524,13.050394
2026-42790,304392,23.566907
2026-01332,135677,16.971044
2026-32419,119271,98.798436
2026-16688,106064,6.972185
2026-35183,121260,27.22857
2026-43583,205016,116.468069
2026-34070,120595,78.898609
2026-27119,114914,1.750363
2026-43914,207560,8.752251
2026-06812,136860,0.679007
2026-43467,129053,101.325035
2026-05794,301735,312.3884
2026-33046,119832,38.055528
2026-30300,117534,10.838246
2026-42328,129145,14.964661
2026-08132,100481,55.472315
2026-17994,108306,24.888082
2026-17314,107663,20.814795
2026-35552,121575,39.296074
2026-27194,114982,43.395108
2026-33039,119825,37.529424
2026-06215,301743,84.918412
2026-34493,323008,3.795476
2026-09654,101784,4.566966
2026-16818,107205,30.25979
2026-32912,119713,47.937538
2026-21699,125336,24.506918
2026-41849,128618,41.421499
2026-34196,312970,40.950905
2026-05209,110461,96.789533
2026-02123,136368,26.077261
2026-34096,120615,8.125645
2026-37522,123295,65.976491
2026-02040,136335,11.629977
2026-37502,123177,30.545748
2026-17866,108178,1.11807
2026-03570,132566,23.196081
2026-25128,113373,26.056336
2026-16842,107225,40.850268
2026-35395,303436,62.96824
2026-02827,131740,41.850208
2026-32262,119134,95.547559
2026-34240,120700,8.903126
2026-03404,132327,37.456705
2026-12331,104058,36.031294
2026-21266,124991,15.194614
2026-37345,303538,42.642303
2026-17336,107682,7.120438
2026-40597,127833,15.508124
2026-22938,111638,10.873359
2026-34766,120843,14.186009
2026-41505,128336,35.090338
